Timestamp;Map;PlayersNumber;TeamComposition;EnemyComposition;Duration;Victory;KillingBlows;Damage;Healing;Honor;RatingChange;MMR;EnemyMMR;Specialization;isRated
1641754183;1552;4;PRIEST-Discipline-Petroûshka,ROGUE-Assassination-Reawa-Mal'Ganis;MONK-Windwalker-Alleyezonme-BurningLegion,PALADIN-Retribution-Friendlyhelp-Stormscale;142;true;2;113603;243572;0;13;1882;1884;Discipline;true
1641753959;1911;4;PRIEST-Discipline-Petroûshka,ROGUE-Assassination-Reawa-Mal'Ganis;MAGE-Fire-Spektralqw-Ravencrest,ROGUE-Subtlety-Schwoopity-Drak'thul;201;false;0;44889;160637;0;-10;1908;1908;Discipline;true
1641753654;1672;4;PRIEST-Discipline-Petroûshka,ROGUE-Assassination-Reawa-Mal'Ganis;PRIEST-Shadow-Шэвэпэ-СтражСмерти,ROGUE-Subtlety-Lolstarrogue-Ambossar;46;false;0;4470;6020;0;-10;1934;1936;Discipline;true
1641753297;1552;4;PRIEST-Discipline-Petroûshka,ROGUE-Assassination-Reawa-Mal'Ganis;PALADIN-Holy-Restricted-Draenor,WARLOCK-Affliction-Moskrí-Draenor;221;true;0;222387;490204;0;14;1908;1906;Discipline;true
1641752984;1825;4;PRIEST-Discipline-Petroûshka,ROGUE-Assassination-Reawa-Mal'Ganis;SHAMAN-Restoration-Pullguardbro-Draenor,WARRIOR-Arms-Threhlaz-Draenor;75;false;0;49734;150860;0;-10;1935;1930;Discipline;true
1641752824;617;4;PRIEST-Discipline-Petroûshka,ROGUE-Assassination-Reawa-Mal'Ganis;PRIEST-Holy-Quantuz-Silvermoon,WARLOCK-Demonology-Aljonah-Antonidas;255;true;0;173187;392122;0;14;1909;1912;Discipline;true
1641752461;2373;4;PRIEST-Discipline-Petroûshka,ROGUE-Assassination-Reawa-Mal'Ganis;DRUID-Feral-Tjuurn-TheMaelstrom,PRIEST-Discipline-Shadextz-Outland;240;true;0;186762;406769;0;14;1882;1882;Discipline;true
1641752139;2373;4;PRIEST-Discipline-Petroûshka,ROGUE-Assassination-Reawa-Mal'Ganis;SHAMAN-Elemental-Fsdfsg-Eredar,SHAMAN-Restoration-Melimoon-TwistingNether;103;true;0;55822;217162;0;13;1857;1853;Discipline;true
1641751939;1672;4;PRIEST-Discipline-Petroûshka,ROGUE-Assassination-Reawa-Mal'Ganis;DRUID-Restoration-Маниша-Борейскаятундра,HUNTER-Beast Mastery-Деусолберд-Борейскаятундра;85;true;2;49828;79191;0;13;1831;1827;Discipline;true
1641751720;2373;4;PRIEST-Discipline-Petroûshka,ROGUE-Assassination-Reawa-Mal'Ganis;DRUID-Balance-Snoweed-Hyjal,PRIEST-Holy-Bròkën-Hyjal;108;true;1;115883;87219;0;12;1805;1804;Discipline;true
1641751518;572;4;PRIEST-Discipline-Petroûshka,ROGUE-Assassination-Reawa-Mal'Ganis;DEATHKNIGHT-Frost-Tîtan-KhazModan,PALADIN-Holy-Naqq-Blackmoore;200;true;0;169831;398429;0;12;1779;1778;Discipline;true
1641751227;1672;4;PRIEST-Discipline-Petroûshka,ROGUE-Assassination-Reawa-Mal'Ganis;SHAMAN-Restoration-Dosee-Talnivarr,WARLOCK-Affliction-Doktordass-Kazzak;111;false;0;39322;151407;0;-12;1806;1803;Discipline;true
1641751022;1504;4;PRIEST-Discipline-Petroûshka,ROGUE-Assassination-Reawa-Mal'Ganis;PRIEST-Holy-Zullgralur-Darkspear,WARRIOR-Arms-Tyeshandorec-Darkspear;60;true;0;58458;79750;0;12;1780;1781;Discipline;true
1641750282;617;4;DEMONHUNTER-Havoc-Demonzeus,PRIEST-Discipline-Petroûshka;DRUID-Restoration-Druidhold-Zul'jin,MONK-Windwalker-Killstorm-Outland;199;true;0;142452;384357;0;10;1707;1715;Discipline;true
1641749598;572;4;DEMONHUNTER-Havoc-Demonzeus,PRIEST-Discipline-Petroûshka;HUNTER-Marksmanship-Offthewall-Ravencrest,MONK-Windwalker-Trashxpac-Draenor;19;true;1;29615;0;0;10;1705;1712;Discipline;true
1641749472;980;4;DEMONHUNTER-Havoc-Demonzeus,PRIEST-Discipline-Petroûshka;HUNTER-Marksmanship-Gimblinx-Minahonda,ROGUE-Subtlety-Лорапалмерсх-СвежевательДуш;392;false;1;285675;468719;0;-14;1731;1733;Discipline;true
1641748992;1134;4;DEMONHUNTER-Havoc-Demonzeus,PRIEST-Discipline-Petroûshka;DRUID-Balance-Xentho-BurningLegion,MAGE-Frost-Kapsonaju-TheMaelstrom;79;true;0;59137;229687;0;9;1705;1706;Discipline;true
1641748825;1825;4;DEMONHUNTER-Havoc-Demonzeus,PRIEST-Discipline-Petroûshka;DEMONHUNTER-Havoc-Jizzfizz-Draenor,WARRIOR-Arms-Mikehawks-Ravencrest;36;true;0;21992;77026;0;9;1679;1675;Discipline;true
1641748693;617;4;DEMONHUNTER-Havoc-Demonzeus,PRIEST-Discipline-Petroûshka;DEATHKNIGHT-Frost-Рафтэль-Ревущийфьорд,PALADIN-Retribution-Ипостас-Ревущийфьорд;42;true;0;62309;146252;0;8;1653;1647;Discipline;true
1641748221;572;4;MONK-Windwalker-Forestguump,PRIEST-Discipline-Petroûshka;DEMONHUNTER-Havoc-Doigtdanfiac-Hyjal,DRUID-Restoration-Mexîmûus-Hyjal;276;false;0;124395;696517;0;-14;1747;1748;Discipline;true
1641747851;1134;4;MONK-Windwalker-Forestguump,PRIEST-Discipline-Petroûshka;PALADIN-Holy-Darkpala-Frostwolf,WARRIOR-Arms-Tøxicbtv-Frostwolf;52;false;0;53528;53174;0;-13;1774;1769;Discipline;true
1641747698;1505;4;MONK-Windwalker-Forestguump,PRIEST-Discipline-Petroûshka;PRIEST-Discipline-Yonkerz-Frostmane,PRIEST-Shadow-Mindjames-TarrenMill;57;true;1;53819;61443;0;11;1745;1764;Discipline;true
1641747556;1134;4;MONK-Windwalker-Forestguump,PRIEST-Discipline-Petroûshka;DRUID-Feral-Ørigio-Kazzak,PRIEST-Discipline-Fumline-Kazzak;215;false;0;100974;229851;0;-13;1772;1769;Discipline;true
1641747237;2373;4;MONK-Windwalker-Forestguump,PRIEST-Discipline-Petroûshka;PALADIN-Retribution-Ùndøne-Frostmane,PRIEST-Holy-Irija-Ravencrest;208;true;0;89500;381563;0;10;1746;1747;Discipline;true
1641746938;1552;4;MONK-Windwalker-Forestguump,PRIEST-Discipline-Petroûshka;DRUID-Feral-Eulé-Norgannon,ROGUE-Subtlety-Toofást-Ravencrest;26;false;0;0;948;0;-14;1773;1767;Discipline;true
1641745988;2167;4;MONK-Windwalker-Forestguump,PRIEST-Discipline-Petroûshka;MONK-Windwalker-Symosan-Kazzak,SHAMAN-Restoration-Shammybeens-Ravencrest;128;true;1;114669;287431;0;10;1746;1748;Discipline;true
1641745756;1552;4;MONK-Windwalker-Forestguump,PRIEST-Discipline-Petroûshka;DEATHKNIGHT-Frost-Shanariel-KhazModan,PALADIN-Holy-Krakhan-Draenor;120;true;1;131051;206321;0;10;1719;1722;Discipline;true
1641745538;2167;4;MONK-Windwalker-Forestguump,PRIEST-Discipline-Petroûshka;MAGE-Fire-Magewarr-Stormscale,ROGUE-Subtlety-Lfrio-Draenor;98;false;0;57530;146650;0;-14;1745;1751;Discipline;true
1641745336;980;4;MONK-Windwalker-Forestguump,PRIEST-Discipline-Petroûshka;DRUID-Restoration-Бабазарулем-Дракономор,WARRIOR-Arms-Теся-ЧерныйШрам;108;false;0;32476;134594;0;-14;1772;1772;Discipline;true
1641745138;1672;4;MONK-Windwalker-Forestguump,PRIEST-Discipline-Petroûshka;MAGE-Fire-Fungg-Draenor,ROGUE-Subtlety-Wizzo-Onyxia;125;false;0;65700;160285;0;-13;1800;1794;Discipline;true
1641744915;2373;4;MONK-Windwalker-Forestguump,PRIEST-Discipline-Petroûshka;DRUID-Restoration-Eypuppe-Thrall,WARRIOR-Arms-Redßulls-Cho'gall;23;true;1;41732;0;0;10;1773;1767;Discipline;true
1641744800;617;4;MONK-Windwalker-Forestguump,PRIEST-Discipline-Petroûshka;DRUID-Restoration-Xílef-Blackrock,SHAMAN-Elemental-Lõgi-Kazzak;58;true;0;33673;146113;0;9;1746;1736;Discipline;true
1641744625;1505;4;MONK-Windwalker-Forestguump,PRIEST-Discipline-Petroûshka;DEATHKNIGHT-Frost-Sangíus-Blackmoore,SHAMAN-Restoration-Tinycrumb-Blackmoore;94;true;1;76965;172832;0;9;1717;1718;Discipline;true
1641744441;2373;4;MONK-Windwalker-Forestguump,PRIEST-Discipline-Petroûshka;PALADIN-Retribution-Lawlesstroll-Draenor,WARRIOR-Fury-Korkroan-Thrall;83;true;0;58990;234353;0;11;1688;1770;Discipline;true
1641658548;1505;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;PALADIN-Retribution-Tbob-Darksorrow,WARRIOR-Arms-Mosexjr-Kazzak;32;true;1;44042;21838;0;13;1793;1800;Discipline;true
1641658201;1134;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;HUNTER-Marksmanship-Левинцхольт-Корольлич,PRIEST-Holy-Атум-Гордунни;88;false;0;57148;99155;0;-11;1819;1820;Discipline;true
1641658007;1825;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;MONK-Windwalker-Akìla-Nemesis,MONK-Windwalker-Hardtime-Draenor;38;false;0;7678;82273;0;-11;1845;1845;Discipline;true
1641657870;1911;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;PRIEST-Holy-Nagybirtok-Ravencrest,WARRIOR-Arms-Legendary-Sylvanas;154;false;0;55699;326978;0;-10;1872;1865;Discipline;true
1641657624;1552;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;DEMONHUNTER-Havoc-Скверносмел-Гром,SHAMAN-Restoration-Quebranta-Minahonda;51;true;1;97035;151555;0;13;1846;1844;Discipline;true
1641657484;1672;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;DEATHKNIGHT-Frost-Ridickk-Sylvanas,PALADIN-Retribution-Palior-Sylvanas;154;false;0;88249;364405;0;-4;1850;2071;Discipline;true
1641657140;1504;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;MAGE-Fire-Milamir-Stormscale,ROGUE-Subtlety-Maha-Kazzak;95;true;0;53805;92952;0;13;1824;1820;Discipline;true
1641656935;1825;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;PALADIN-Retribution-ßalerion-Bloodscalp,SHAMAN-Restoration-Nevermore-Bloodscalp;100;true;2;78556;252711;0;13;1797;1801;Discipline;true
1641656711;2167;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;DRUID-Balance-Artform-Blackmoore,ROGUE-Subtlety-Hook-Mal'Ganis;164;true;2;112602;100937;0;12;1771;1771;Discipline;true
1641656321;2167;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;MONK-Windwalker-Biboso-Eredar,SHAMAN-Restoration-Vacuros-Eredar;37;true;1;71292;13014;0;11;1746;1739;Discipline;true
1641656171;1505;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;DEMONHUNTER-Havoc-Dashxd-GrimBatol,PRIEST-Discipline-Midon-Sylvanas;93;false;0;51571;176571;0;-12;1771;1781;Discipline;true
1641655970;572;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;HUNTER-Marksmanship-Kiè-Nemesis,PRIEST-Holy-Sukiyama-Nemesis;87;false;1;74003;165628;0;-12;1798;1793;Discipline;true
1641655798;980;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;PALADIN-Retribution-Nekero-BurningLegion,PRIEST-Discipline-Valgor-BurningLegion;46;false;0;0;17218;0;-11;1823;1829;Discipline;true
1641655636;980;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;DRUID-Feral-Myydruid-Draenor,HUNTER-Beast Mastery-Aunai-Sen'jin;51;false;0;4610;44082;0;-10;1849;1852;Discipline;true
1641655482;1911;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;HUNTER-Marksmanship-Bandicout-Ragnaros,PALADIN-Retribution-Nomalive-Ragnaros;100;true;0;40940;368028;0;13;1822;1823;Discipline;true
1641596552;1825;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;PALADIN-Retribution-Ascendra-Ravenholdt,SHAMAN-Enhancement-Bigenhancer-Ravenholdt;86;true;2;51036;140052;0;13;1795;1791;Discipline;true
1641596345;2167;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;DEMONHUNTER-Havoc-Morsetox-BurningLegion,SHAMAN-Restoration-Fonsolini-BurningLegion;61;false;0;46380;100992;0;-11;1821;1825;Discipline;true
1641596186;1672;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;DEMONHUNTER-Havoc-Demxx-Draenor,DRUID-Restoration-Ogrish-Draenor;130;false;0;86157;401159;0;-10;1848;1843;Discipline;true
1641595957;2373;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;DEMONHUNTER-Havoc-Xsallii-Drak'thul,DRUID-Restoration-Lynnes-Drak'thul;133;false;0;52427;229775;0;-10;1875;1870;Discipline;true
1641595722;572;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;DEATHKNIGHT-Frost-Bronkø-Blackmoore,SHAMAN-Restoration-Dzmlql-Blackrock;41;true;0;68134;88358;0;14;1848;1852;Discipline;true
1641595589;1505;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;DEMONHUNTER-Havoc-Vanillacreme-TwistingNether,MONK-Mistweaver-Citamonk-Blackmoore;209;false;0;29307;480539;0;-9;1874;1876;Discipline;true
1641595254;2373;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;DEMONHUNTER-Havoc-Zurôna-Blackmoore,PALADIN-Holy-Antankia-Blackmoore;107;true;1;69025;252755;0;14;1847;1849;Discipline;true
1641595043;617;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;SHAMAN-Restoration-Meedhaug-Sylvanas,WARRIOR-Arms-Trø-Ragnaros;71;false;0;50764;223791;0;-9;1873;1874;Discipline;true
1641594875;1505;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;PALADIN-Retribution-Ascendra-Ravenholdt,SHAMAN-Enhancement-Bigenhancer-Ravenholdt;50;true;2;41877;53116;0;14;1848;1842;Discipline;true
1641594717;1552;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;MAGE-Fire-Dulfish-Draenor,MONK-Windwalker-Monkthat-Outland;112;true;0;71758;204897;0;14;1822;1819;Discipline;true
1641594507;572;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;DRUID-Feral-Kuljing-Exodar,ROGUE-Subtlety-Stealthfight-Twilight'sHammer;136;true;2;130466;225291;0;13;1797;1786;Discipline;true
1641594249;1825;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;DEMONHUNTER-Havoc-Sofaslask-Stormscale,PALADIN-Retribution-Forneus-Nemesis;64;true;0;57362;185527;0;13;1771;1773;Discipline;true
1641594051;617;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;HUNTER-Survival-Jnx-Sylvanas,ROGUE-Subtlety-Shundao-Sylvanas;89;true;1;33181;80440;0;12;1745;1742;Discipline;true
1641593871;1504;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;HUNTER-Marksmanship-Trappe,ROGUE-Assassination-Hølky-Ysondre;82;true;0;17282;85207;0;12;1718;1721;Discipline;true
1641593705;572;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;MAGE-Frost-Éntity-Sylvanas,ROGUE-Subtlety-Wazuup-Kel'Thuzad;62;false;0;35205;102798;0;-12;1745;1743;Discipline;true
1641593560;1911;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;DRUID-Balance-Méru-Sylvanas,WARLOCK-Destruction-Anen-Nemesis;44;false;0;38471;41454;0;-11;1772;1768;Discipline;true
1641593423;2167;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;DRUID-Feral-Hansegon-Blackrock,WARRIOR-Arms-Biturboo-Blackrock;73;true;1;82228;102464;0;13;1744;1749;Discipline;true
1641593255;2167;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;PRIEST-Holy-Dryagedx-Blackrock,WARLOCK-Affliction-Rucolo-Blackrock;60;false;0;1347;63563;0;-11;1771;1771;Discipline;true
1641593107;2167;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;PALADIN-Holy-Alacid-DunModr,PALADIN-Retribution-Yerathel-Tyrande;206;true;1;114638;304625;0;12;1745;1740;Discipline;true
1641592812;1504;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;DEMONHUNTER-Havoc-Äzot-BurningLegion,PRIEST-Holy-Naaley-Silvermoon;319;false;0;123472;689492;0;-11;1773;1769;Discipline;true
1641592136;1504;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;SHAMAN-Restoration-Dummkopf-Destromath,WARLOCK-Affliction-Stumpfkopf-Destromath;26;true;1;70254;16932;0;14;1772;1769;Discipline;true
1641591728;1672;4;DEATHKNIGHT-Frost-Allisya,PRIEST-Discipline-Petroûshka;DRUID-Feral-Dansi-Aegwynn,PRIEST-Shadow-Yhurn-Aegwynn;45;true;0;22179;40107;0;13;1742;1740;Discipline;true
1641587406;1504;4;PRIEST-Discipline-Petroûshka,WARRIOR-Arms-Jaw-Sargeras;DRUID-Feral-Нижданчик-Ревущийфьорд,PALADIN-Retribution-Ланцгодх-Гордунни;36;true;2;7712;105534;0;18;1883;1886;Discipline;true
1641587283;1505;4;PRIEST-Discipline-Petroûshka,WARRIOR-Arms-Jaw-Sargeras;DEMONHUNTER-Havoc-Qtx-Ragnaros,DRUID-Restoration-Sædbaljen-Ragnaros;54;true;0;30952;111384;0;18;1857;1860;Discipline;true
1641587142;1134;4;PRIEST-Discipline-Petroûshka,WARRIOR-Arms-Jaw-Sargeras;DEMONHUNTER-Havoc-Boublsi-Ysondre,DRUID-Restoration-Celaitik;49;true;1;28455;74352;0;18;1830;1834;Discipline;true
1641586997;1911;4;PRIEST-Discipline-Petroûshka,WARRIOR-Arms-Jaw-Sargeras;MAGE-Fire-Arkanir-Ysondre,ROGUE-Subtlety-Primalevrai;76;true;0;40856;101715;0;17;1804;1801;Discipline;true
1641586839;617;4;PRIEST-Discipline-Petroûshka,WARRIOR-Arms-Jaw-Sargeras;PALADIN-Retribution-Стебан-Термоштепсель,PRIEST-Discipline-Дцппристь-Гордунни;47;true;1;39840;83529;0;17;1776;1783;Discipline;true
1641586705;1825;4;PRIEST-Discipline-Petroûshka,WARRIOR-Arms-Jaw-Sargeras;MAGE-Fire-Tooldi-BurningLegion,ROGUE-Subtlety-Rzzeznik-BurningLegion;106;true;0;55571;111996;0;17;1749;1753;Discipline;true
1641586512;2167;4;PRIEST-Discipline-Petroûshka,WARRIOR-Arms-Jaw-Sargeras;DRUID-Restoration-Tqilla-Sylvanas,HUNTER-Survival-Kanen-Kilrogg;151;true;1;32789;250328;0;16;1722;1722;Discipline;true
1641586084;1825;4;MONK-Windwalker-Merryxtz-Outland,PRIEST-Discipline-Petroûshka;MONK-Mistweaver-Madclip-TarrenMill,WARRIOR-Arms-Phoebonacci-TarrenMill;338;false;0;92768;564624;0;-9;1694;1700;Discipline;true
1641585644;617;4;MONK-Windwalker-Merryxtz-Outland,PRIEST-Discipline-Petroûshka;MAGE-Fire-Darkjaina-Ravencrest,ROGUE-Subtlety-Boock-Blackmoore;50;true;1;12590;39277;0;15;1668;1667;Discipline;true
1641585508;1552;4;MONK-Windwalker-Merryxtz-Outland,PRIEST-Discipline-Petroûshka;PALADIN-Retribution-Dawnguarrd-Ragnaros,PRIEST-Discipline-Lliillis-Kazzak;198;true;0;130328;389597;0;15;1642;1644;Discipline;true
1641585228;2167;4;MONK-Windwalker-Merryxtz-Outland,PRIEST-Discipline-Petroûshka;HUNTER-Marksmanship-Silrid-Pozzodell'Eternità,PALADIN-Protection-Perfectfront-Frostmane;60;true;0;47917;88012;0;14;1616;1612;Discipline;true
1641584869;1134;4;HUNTER-Marksmanship-Arró-Stormscale,PRIEST-Discipline-Petroûshka;DEMONHUNTER-Havoc-Mofakalegend-Blackrock,HUNTER-Marksmanship-Керкан-Ревущийфьорд;29;false;0;16466;15058;0;-10;1623;1628;Discipline;true
1641584749;572;4;HUNTER-Marksmanship-Arró-Stormscale,PRIEST-Discipline-Petroûshka;PALADIN-Retribution-Galenhasse-Boulderfist,PALADIN-Retribution-Maxelli-Boulderfist;102;true;0;44884;199895;0;14;1591;1625;Discipline;true
1641584547;1825;4;HUNTER-Marksmanship-Arró-Stormscale,PRIEST-Discipline-Petroûshka;MAGE-Fire-Darkjaina-Ravencrest,ROGUE-Subtlety-Boock-Blackmoore;47;false;0;12272;13466;0;-10;1617;1616;Discipline;true
1641584408;1672;4;HUNTER-Marksmanship-Arró-Stormscale,PRIEST-Discipline-Petroûshka;HUNTER-Marksmanship-Глериа-СтражСмерти,PALADIN-Retribution-Lusión-TwistingNether;63;false;0;27619;36514;0;-10;1644;1643;Discipline;true
1641583947;2167;4;DRUID-Feral-Bullderno-TwistingNether,PRIEST-Discipline-Petroûshka;DRUID-Restoration-Obilea-Blackmoore,WARRIOR-Arms-Фурио-Разувий;27;true;0;914;0;0;16;1683;1677;Discipline;true
1641583824;980;4;DRUID-Feral-Bullderno-TwistingNether,PRIEST-Discipline-Petroûshka;DEMONHUNTER-Havoc-Lezrail-Frostmane,PALADIN-Holy-Theraflu-Ravencrest;109;true;0;96962;108230;0;16;1656;1657;Discipline;true
1641583599;1552;4;DRUID-Feral-Bullderno-TwistingNether,PRIEST-Discipline-Petroûshka;MAGE-Fire-Crazyboom-TarrenMill,ROGUE-Subtlety-Knkoo-Kazzak;67;true;0;55942;104244;0;16;1628;1635;Discipline;true
1641583447;1825;4;DRUID-Feral-Bullderno-TwistingNether,PRIEST-Discipline-Petroûshka;PALADIN-Retribution-Магистерлоло-Голдринн,PALADIN-Retribution-Палару-ВечнаяПесня;41;true;0;32785;44386;0;15;1600;1605;Discipline;true
1641581566;1504;6;DEMONHUNTER-Havoc-Valiroths,DRUID-Balance-Segundø,PRIEST-Discipline-Petroûshka;MONK-Windwalker-Atralês-Azshara,PALADIN-Holy-Møssad-Antonidas,PALADIN-Retribution-Kuhnaa-Un'Goro;59;false;0;4512;29353;0;0;1878;1879;Discipline;true
1641581416;1505;6;DEMONHUNTER-Havoc-Valiroths,DRUID-Balance-Segundø,PRIEST-Discipline-Petroûshka;DEATHKNIGHT-Unholy-Сантамо-СвежевательДуш,DEMONHUNTER-Havoc-Тайлинн-Ревущийфьорд,DRUID-Restoration-Тое-СвежевательДуш;65;true;0;20433;208676;0;19;1832;1907;Discipline;true
1641581267;1552;6;DEMONHUNTER-Havoc-Valiroths,DRUID-Balance-Segundø,PRIEST-Discipline-Petroûshka;DRUID-Restoration-Zinkael-TwistingNether,PALADIN-Retribution-Soacratoanta-ArgentDawn,WARRIOR-Arms-Titanbraker-TwistingNether;88;false;0;62197;260357;0;-6;1866;1854;Discipline;true
1641581053;980;6;DEMONHUNTER-Havoc-Valiroths,DRUID-Balance-Segundø,PRIEST-Discipline-Petroûshka;DRUID-Restoration-Fûtos-Aegwynn,PALADIN-Retribution-Qfladenx-Eredar,WARRIOR-Arms-Blád-Aegwynn;91;true;1;23267;250889;0;18;1833;1827;Discipline;true
